ID,Datum,Talkshow,Name_voll_raw,Name,Funktion,Beschreibung,Partei,Summe,Gruppe
anne-will_309-nach-der-absage-des-fussballspiels-wie-bedroht-sind-wir-vom-islamistischen-terror-786686,2015-11-18,Anne Will,Gerhart Baum,Gerhart Baum,Gast,"ehemaliger Bundesinnenminister, FDP",FDP,1,Politik
anne-will_309-nach-der-absage-des-fussballspiels-wie-bedroht-sind-wir-vom-islamistischen-terror-786686,2015-11-18,Anne Will,Düzen Tekkal,Düzen Tekkal,Gast,Regisseurin,keine Partei,2,Interessenvertretung
anne-will_309-nach-der-absage-des-fussballspiels-wie-bedroht-sind-wir-vom-islamistischen-terror-786686,2015-11-18,Anne Will,Manfred Weber,Manfred Weber,Gast,"Vorsitzender der EVP-Fraktion im Europaparlament, CSU",CSU,1,Politik
anne-will_309-nach-der-absage-des-fussballspiels-wie-bedroht-sind-wir-vom-islamistischen-terror-786686,2015-11-18,Anne Will,Christoph Reuter,Christoph Reuter,Gast,"SPIEGEL-Reporter,IS-Experte",keine Partei,1,Medien
anne-will_309-nach-der-absage-des-fussballspiels-wie-bedroht-sind-wir-vom-islamistischen-terror-786686,2015-11-18,Anne Will,Boris Pistorius,Boris Pistorius,Gast,"Innenminister des Landes Niedersachsen, SPD",SPD,1,Politik
anne-will_310-das-verflixte-10-jahr-wieviel-autoritaet-hat-angela-merkel-noch-788551,2015-11-25,Anne Will,Sahra Wagenknecht,Sahra Wagenknecht,Gast,"Die Linke, Fraktionsvorsitzende",Linke,1,Politik
anne-will_310-das-verflixte-10-jahr-wieviel-autoritaet-hat-angela-merkel-noch-788551,2015-11-25,Anne Will,Annegret Kramp-Karrenbauer,Annegret Kramp-Karrenbauer,Gast,"CDU, Ministerpräsidentin des Saarlandes",CDU,1,Politik
anne-will_310-das-verflixte-10-jahr-wieviel-autoritaet-hat-angela-merkel-noch-788551,2015-11-25,Anne Will,Christian Lindner,Christian Lindner,Gast,"FDP, Bundesvorsitzender",FDP,1,Politik
anne-will_310-das-verflixte-10-jahr-wieviel-autoritaet-hat-angela-merkel-noch-788551,2015-11-25,Anne Will,Klaus von Dohnanyi,Klaus von Dohnanyi,Gast,"SPD, ehemaliger Erster Bürgermeister von Hamburg",SPD,1,Politik
anne-will_311-buergerproteste-gegen-die-fluechtlingspolitik-werden-sie-ernst-genug-genommen-790391,2015-12-02,Anne Will,Jan Stöß,Jan Stöß,Gast,"SPD, Vorsitzender des Landesverbandes Berlin",SPD,1,Politik
anne-will_311-buergerproteste-gegen-die-fluechtlingspolitik-werden-sie-ernst-genug-genommen-790391,2015-12-02,Anne Will,Armin Paul Hampel,Armin Paul Hampel,Gast,"AfD, Vorsitzender des Landesverbandes Niedersachsen",AfD,1,Politik
anne-will_312-die-zschaepe-aussage-werden-die-nsu-taten-aufgeklaert-792513,2015-12-09,Anne Will,Gisela Friedrichsen,Gisela Friedrichsen,Gast,Gerichtsreporterin des SPIEGEL,keine Partei,1,Medien
anne-will_312-die-zschaepe-aussage-werden-die-nsu-taten-aufgeklaert-792513,2015-12-09,Anne Will,Mehmet Gürcan Daimagüler,Mehmet Gürcan Daimagüler,Gast,Anwalt der Nebenklage im NSU-Prozess,keine Partei,1,Wissenschaft
anne-will_312-die-zschaepe-aussage-werden-die-nsu-taten-aufgeklaert-792513,2015-12-09,Anne Will,Günther Beckstein,Günther Beckstein,Gast,"CSU, Politiker und Lobbyist",CSU,1,Politik
anne-will_312-die-zschaepe-aussage-werden-die-nsu-taten-aufgeklaert-792513,2015-12-09,Anne Will,Clemens Binninger,Clemens Binninger,Gast,"CDU, Vorsitzender des Untersuchungsausschusses Terrorgruppe NSU II",CDU,1,Politik
anne-will_313-1-million-fluechtlinge-wie-veraendern-sie-deutschland-794171,2015-12-16,Anne Will,Jörg Baberowski,Jörg Baberowski,Gast,Historiker,keine Partei,1,Wissenschaft
anne-will_313-1-million-fluechtlinge-wie-veraendern-sie-deutschland-794171,2015-12-16,Anne Will,Boris Palmer,Boris Palmer,Gast,"B’90/​Die Grünen, Oberbürgermeister von Tübingen",Grüne,1,Politik
anne-will_313-1-million-fluechtlinge-wie-veraendern-sie-deutschland-794171,2015-12-16,Anne Will,Manuela Schwesig,Manuela Schwesig,Gast,"SPD, Bundesministerin für Familie, Senioren, Frauen,Jugend",SPD,1,Politik
anne-will_313-1-million-fluechtlinge-wie-veraendern-sie-deutschland-794171,2015-12-16,Anne Will,Kübra Gümüsay,Kübra Gümüsay,Gast,"Journalistin,Bloggerin",keine Partei,1,Medien
anne-will_313-1-million-fluechtlinge-wie-veraendern-sie-deutschland-794171,2015-12-16,Anne Will,Dr. Rita Knobel-Ulrich,Rita Knobel-Ulrich,Gast,Filmautorin,keine Partei,2,Medien
anne-will_314-nach-koeln-hoechste-zeit-fuer-eine-neue-fluechtlingspolitik-800145,2016-01-17,Anne Will,Peter Altmaier,Peter Altmaier,Gast,"CDU, Chef des Bundeskanzleramts, Flüchtlingskoordinator der Bundesregierung",CDU,1,Politik
anne-will_314-nach-koeln-hoechste-zeit-fuer-eine-neue-fluechtlingspolitik-800145,2016-01-17,Anne Will,Stefan Aust,Stefan Aust,Gast,"Herausgeber,Chefredakteur „WeltN24“",keine Partei,1,Medien
anne-will_314-nach-koeln-hoechste-zeit-fuer-eine-neue-fluechtlingspolitik-800145,2016-01-17,Anne Will,Prof. Dr. Gesine Schwan,Gesine Schwan,Gast,"SPD, Politologin",SPD,2,Politik
anne-will_314-nach-koeln-hoechste-zeit-fuer-eine-neue-fluechtlingspolitik-800145,2016-01-17,Anne Will,Ahmad Mansour,Ahmed Mansour,Gast,"Psychologe,Autor",keine Partei,1,Wissenschaft
anne-will_315-vorbild-oesterreich-braucht-auch-deutschland-eine-nationale-obergrenze-801492,2016-01-24,Anne Will,Hans-Peter Friedrich,Hans-Peter Friedrich,Gast,"CSU, stellvertretender Unionsfraktionschef im Bundestag",CSU,1,Politik
anne-will_315-vorbild-oesterreich-braucht-auch-deutschland-eine-nationale-obergrenze-801492,2016-01-24,Anne Will,Beatrix von Storch,Beatrix von Storch,Gast,"AfD, stellvertretende Bundessprecherin",AfD,1,Politik
anne-will_315-vorbild-oesterreich-braucht-auch-deutschland-eine-nationale-obergrenze-801492,2016-01-24,Anne Will,Armin Laschet,Armin Laschet,Gast,"CDU, stellvertretender Parteivorsitzender",CDU,1,Politik
anne-will_316-misstrauen-aengste-verbote-kippt-die-stimmung-gegen-fluechtlinge-802560,2016-01-31,Anne Will,Anke Domscheit-Berg,Anke Domscheit-Berg,Gast,Publizistin,Linke,2,Politik
anne-will_316-misstrauen-aengste-verbote-kippt-die-stimmung-gegen-fluechtlinge-802560,2016-01-31,Anne Will,Dieter Salomon,Dieter Salomon,Gast,"Bündnis 90/​Die Grünen, Oberbürgermeister von Freiburg",Grüne,1,Politik
anne-will_316-misstrauen-aengste-verbote-kippt-die-stimmung-gegen-fluechtlinge-802560,2016-01-31,Anne Will,Jens Spahn,Jens Spahn,Gast,"CDU, Mitglied des Präsidiums",CDU,1,Politik
anne-will_316-misstrauen-aengste-verbote-kippt-die-stimmung-gegen-fluechtlinge-802560,2016-01-31,Anne Will,Mehmet Gürcan Daimagüler,Mehmet Gürcan Daimagüler,Gast,"Rechtsanwalt,Autor",keine Partei,1,Wissenschaft
anne-will_317-merkel-im-umfragetief-kriegt-sie-noch-die-kurve-803730,2016-02-07,Anne Will,Oskar Lafontaine,Oskar Lafontaine,Gast,"Die Linke, Fraktionsvorsitzender im saarländischen Landtag",Linke,1,Politik
anne-will_317-merkel-im-umfragetief-kriegt-sie-noch-die-kurve-803730,2016-02-07,Anne Will,Ursula von der Leyen,Ursula von der Leyen,Gast,"CDU, Bundesverteidigungsministerin,stv. Parteivorsitzende",CDU,1,Politik
anne-will_317-merkel-im-umfragetief-kriegt-sie-noch-die-kurve-803730,2016-02-07,Anne Will,Peter Schneider,Peter Schneider,Gast,Schriftsteller,keine Partei,1,Kultur
anne-will_318-bomben-und-elend-in-syrien-laesst-sich-der-krieg-stoppen-804491,2016-02-14,Anne Will,Martin Schulz,Martin Schulz,Gast,Präsident des Europäischen Parlaments,SPD,1,Politik
anne-will_318-bomben-und-elend-in-syrien-laesst-sich-der-krieg-stoppen-804491,2016-02-14,Anne Will,Gabriele Krone-Schmalz,Gabriele Krone-Schmalz,Gast,ehemalige Russland-Korrespondentin der ARD,keine Partei,2,Medien
anne-will_318-bomben-und-elend-in-syrien-laesst-sich-der-krieg-stoppen-804491,2016-02-14,Anne Will,Kurt Pelda,Kurt Pelda,Gast,"Kriegsreporter, berichtete aus Aleppo",keine Partei,1,Medien
anne-will_319-erst-begrenzen-spaeter-gar-abschaffen-nimmt-uns-der-staat-das-bargeld-weg-805594,2016-02-21,Anne Will,Peter Fissenewert,Peter Fissenewert,Gast,"Rechtsanwalt,Anti-Korruptionsexperte",keine Partei,2,Interessenvertretung
anne-will_319-erst-begrenzen-spaeter-gar-abschaffen-nimmt-uns-der-staat-das-bargeld-weg-805594,2016-02-21,Anne Will,Christian Lindner,Christian Lindner,Gast,"FDP, Bundesvorsitzender",FDP,1,Politik
anne-will_319-erst-begrenzen-spaeter-gar-abschaffen-nimmt-uns-der-staat-das-bargeld-weg-805594,2016-02-21,Anne Will,Dr. Theo Waigel,Theo Waigel,Gast,"CSU, ehemaliger Bundesfinanzminister",CSU,1,Politik
anne-will_319-erst-begrenzen-spaeter-gar-abschaffen-nimmt-uns-der-staat-das-bargeld-weg-805594,2016-02-21,Anne Will,Michael Meister,Michael Meister,Gast,"CDU, Parlamentarischer Staatssekretär beim Bundesminister der Finanzen",CDU,1,Politik
anne-will_320-wann-steuern-sie-um-frau-merkel-809441,2016-02-28,Anne Will,Angela Merkel,Angela Merkel,Gast,keine,keine Partei,1,Politik
anne-will_321-fluechtlingsdrama-vor-dem-gipfel-ist-europa-noch-zu-retten-809822,2016-03-06,Anne Will,Sebastian Kurz,Sebastian Kurz,Gast,"Außenminister Österreich, ÖVP",keine Partei,1,Politik
anne-will_321-fluechtlingsdrama-vor-dem-gipfel-ist-europa-noch-zu-retten-809822,2016-03-06,Anne Will,Heiko Maas,Heiko Maas,Gast,"Bundesjustizminister, SPD",SPD,1,Politik
anne-will_321-fluechtlingsdrama-vor-dem-gipfel-ist-europa-noch-zu-retten-809822,2016-03-06,Anne Will,Richard Sulík,Richard Sulík,Gast,"slowakischer Europa-Abgeordneter, SaS",keine Partei,1,Politik
anne-will_321-fluechtlingsdrama-vor-dem-gipfel-ist-europa-noch-zu-retten-809822,2016-03-06,Anne Will,Katja Kipping,Katja Kipping,Gast,"Parteivorsitzende, Die Linke",Linke,1,Politik
anne-will_321-fluechtlingsdrama-vor-dem-gipfel-ist-europa-noch-zu-retten-809822,2016-03-06,Anne Will,Katrin Göring-Eckardt,Katrin Göring-Eckardt,Gast,"Fraktionsvorsitzende im Bundestag, Bündnis 90/​Die Grünen",Grüne,1,Politik
anne-will_322-die-richtungswahl-abrechnung-mit-merkels-fluechtlingspolitik-811878,2016-03-13,Anne Will,Ursula von der Leyen,Ursula von der Leyen,Gast,"Bundesverteidigungsministerin,stv. Parteivorsitzende, CDU",CDU,1,Politik
anne-will_322-die-richtungswahl-abrechnung-mit-merkels-fluechtlingspolitik-811878,2016-03-13,Anne Will,Heinrich Oberreuter,Heinrich Oberreuter,Gast,Politikwissenschaftler,keine Partei,1,Wissenschaft
anne-will_322-die-richtungswahl-abrechnung-mit-merkels-fluechtlingspolitik-811878,2016-03-13,Anne Will,Beatrix von Storch,Beatrix von Storch,Gast,"stellvertretende Bundessprecherin, AfD",AfD,1,Politik
anne-will_322-die-richtungswahl-abrechnung-mit-merkels-fluechtlingspolitik-811878,2016-03-13,Anne Will,Robert Habeck,Robert Habeck,Gast,"stellvertretender Ministerpräsident Schleswig-Holsteins, Bündnis 90/​Die Grünen",Grüne,1,Politik
anne-will_322-die-richtungswahl-abrechnung-mit-merkels-fluechtlingspolitik-811878,2016-03-13,Anne Will,Dr. Ralf Stegner,Ralf Stegner,Gast,"stellvertretender Parteivorsitzender, SPD",SPD,1,Politik
anne-will_323-wenn-das-geld-in-der-sonne-liegt-wer-trocknet-die-steueroasen-aus-815682,2016-04-03,Anne Will,Dr. Gregor Gysi,Gregor Gysi,Gast,"Die Linke, Bundestagsabgeordneter",Linke,1,Politik
anne-will_323-wenn-das-geld-in-der-sonne-liegt-wer-trocknet-die-steueroasen-aus-815682,2016-04-03,Anne Will,Michael Meister,Michael Meister,Gast,"CDU, Parlamentarischer Staatssekretär beim Bundesminister der Finanzen",CDU,1,Politik
anne-will_324-streit-um-erdogan-kritik-kuscht-die-bundesregierung-vor-der-tuerkei-817604,2016-04-10,Anne Will,Serdar Somuncu,Serdar Somuncu,Gast,Kabarettist,keine Partei,1,Kultur
anne-will_324-streit-um-erdogan-kritik-kuscht-die-bundesregierung-vor-der-tuerkei-817604,2016-04-10,Anne Will,Bernhard Pörksen,Bernhard Pörksen,Gast,Medienwissenschaftler,keine Partei,1,Wissenschaft
anne-will_324-streit-um-erdogan-kritik-kuscht-die-bundesregierung-vor-der-tuerkei-817604,2016-04-10,Anne Will,Fatih Zingal,Fatih Zingal,Gast,stv. Vorsitzender der Union Europäisch-Türkischer Demokraten,keine Partei,2,Politik
anne-will_324-streit-um-erdogan-kritik-kuscht-die-bundesregierung-vor-der-tuerkei-817604,2016-04-10,Anne Will,Elmar Brok,Elmar Brok,Gast,"CDU, Vorsitzender des Auswärtigen Ausschusses des Europäischen Parlaments",CDU,1,Politik
anne-will_324-streit-um-erdogan-kritik-kuscht-die-bundesregierung-vor-der-tuerkei-817604,2016-04-10,Anne Will,Sevim Dağdelen,Sevim Dağdelen,Gast,"Die Linke, Sprecherin für Internationale Beziehungen der Bundestagsfraktion",Linke,1,Politik
anne-will_325-heute-kleiner-lohn-morgen-altersarmut-versagt-der-sozialstaat-819349,2016-04-17,Anne Will,Hannelore Kraft,Hannelore Kraft,Gast,"Ministerpräsidentin Nordrhein-Westfalen, SPD",SPD,1,Politik
anne-will_325-heute-kleiner-lohn-morgen-altersarmut-versagt-der-sozialstaat-819349,2016-04-17,Anne Will,Rainer Hank,Rainer Hank,Gast,Ressortleiter Wirtschaft bei der „Frankfurter Allgemeinen Sonntagszeitung“,keine Partei,1,Medien
anne-will_325-heute-kleiner-lohn-morgen-altersarmut-versagt-der-sozialstaat-819349,2016-04-17,Anne Will,Susanne Neumann,Susanne Neumann,Gast,"Putzfrau, Vorsitzende des IG BAU-Bezirksverbands Emscher-Lippe-Aa",keine Partei,2,Politik
anne-will_325-heute-kleiner-lohn-morgen-altersarmut-versagt-der-sozialstaat-819349,2016-04-17,Anne Will,Hubertus Porschen,Hubertus Porschen,Gast,Vorsitzender des Verbands „Die Jungen Unternehmer“,keine Partei,1,Interessenvertretung
anne-will_325-heute-kleiner-lohn-morgen-altersarmut-versagt-der-sozialstaat-819349,2016-04-17,Anne Will,Prof. Marcel Fratzscher,Marcel Fratzscher,Gast,Präsident Deutsches Institut für Wirtschaftsforschung Berlin,keine Partei,1,Wissenschaft
anne-will_326-abhaengig-von-erdogan-zu-hoher-preis-fuer-weniger-fluechtlinge-820996,2016-04-24,Anne Will,Peter Altmaier,Peter Altmaier,Gast,"CDU, Chef des Bundeskanzleramts",CDU,1,Politik
anne-will_326-abhaengig-von-erdogan-zu-hoher-preis-fuer-weniger-fluechtlinge-820996,2016-04-24,Anne Will,Martin Schulz,Martin Schulz,Gast,"SPD, Präsident des Europäischen Parlaments",SPD,1,Politik
anne-will_326-abhaengig-von-erdogan-zu-hoher-preis-fuer-weniger-fluechtlinge-820996,2016-04-24,Anne Will,Mustafa Yeneroğlu,Mustafa Yeneroğlu,Gast,"AKP, Abgeordneter der Großen Nationalversammlung der Türkei",keine Partei,1,Politik
anne-will_326-abhaengig-von-erdogan-zu-hoher-preis-fuer-weniger-fluechtlinge-820996,2016-04-24,Anne Will,Cem Özdemir,Cem Özdemir,Gast,"Bündnis 90, Die Grünen, Bundesvorsitzender",Grüne,1,Politik
anne-will_327-integration-per-gesetz-wer-soll-zu-deutschland-gehoeren-824216,2016-05-08,Anne Will,Dietmar Bartsch,Dietmar Bartsch,Gast,Fraktionsvorsitzender im Bundestag (Die Linke),Linke,1,Politik
anne-will_327-integration-per-gesetz-wer-soll-zu-deutschland-gehoeren-824216,2016-05-08,Anne Will,Ruud Koopmans,Ruud Koopmans,Gast,Migrationsforscher,keine Partei,1,Wissenschaft
anne-will_327-integration-per-gesetz-wer-soll-zu-deutschland-gehoeren-824216,2016-05-08,Anne Will,Lamya Kaddor,Lamya Kaddor,Gast,Islamwissenschaftlerin,Grüne,3,Politik
anne-will_327-integration-per-gesetz-wer-soll-zu-deutschland-gehoeren-824216,2016-05-08,Anne Will,Frauke Petry,Frauke Petry,Gast,Bundessprecherin (AfD),AfD,1,Politik
anne-will_327-integration-per-gesetz-wer-soll-zu-deutschland-gehoeren-824216,2016-05-08,Anne Will,Thomas de Maizière,Thomas de Maizière,Gast,Bundesinnenminister (CDU),CDU,1,Politik
anne-will_328-die-krise-der-volksparteien-wo-fuehrt-das-hin-827238,2016-05-22,Anne Will,Dirk Schümer,Dirk Schümer,Gast,Europa-Korrespondent für „DIE WELT“,keine Partei,1,Medien
anne-will_328-die-krise-der-volksparteien-wo-fuehrt-das-hin-827238,2016-05-22,Anne Will,Karl-Rudolf Korte,Karl-Rudolf Korte,Gast,Politikwissenschaftler,keine Partei,1,Wissenschaft
anne-will_328-die-krise-der-volksparteien-wo-fuehrt-das-hin-827238,2016-05-22,Anne Will,Hans-Peter Friedrich,Hans-Peter Friedrich,Gast,"CSU, stellvertretender Vorsitzender der Unionsfraktion im Bundestag",CSU,1,Politik
anne-will_328-die-krise-der-volksparteien-wo-fuehrt-das-hin-827238,2016-05-22,Anne Will,Armin Laschet,Armin Laschet,Gast,"CDU, stellvertretender Bundesvorsitzender",CDU,1,Politik
anne-will_328-die-krise-der-volksparteien-wo-fuehrt-das-hin-827238,2016-05-22,Anne Will,Malu Dreyer,Malu Dreyer,Gast,"SPD, Ministerpräsidentin des Landes Rheinland-Pfalz",SPD,1,Politik
anne-will_329-erdogan-durchmarsch-wer-stoppt-den-boss-vom-bosporus-828661,2016-05-29,Anne Will,Burak Çopur,Burak Çopur,Gast,Politikwissenschaftler,keine Partei,1,Wissenschaft
anne-will_329-erdogan-durchmarsch-wer-stoppt-den-boss-vom-bosporus-828661,2016-05-29,Anne Will,Norbert Röttgen,Norbert Röttgen,Gast,"CDU, Vorsitzender des Auswärtigen Ausschusses des Deutschen Bundestags",CDU,1,Politik
anne-will_329-erdogan-durchmarsch-wer-stoppt-den-boss-vom-bosporus-828661,2016-05-29,Anne Will,Sevim Dağdelen,Sevim Dağdelen,Gast,"Die Linke, Sprecherin für Internationale Beziehungen der Bundestagsfraktion",Linke,1,Politik
anne-will_329-erdogan-durchmarsch-wer-stoppt-den-boss-vom-bosporus-828661,2016-05-29,Anne Will,Mustafa Yeneroğlu,Mustafa Yeneroğlu,Gast,"AKP, Abgeordneter der Großen Nationalversammlung der Türkei",keine Partei,1,Politik
anne-will_329-erdogan-durchmarsch-wer-stoppt-den-boss-vom-bosporus-828661,2016-05-29,Anne Will,Christiane Hoffmann,Christiane Hoffmann,Gast,stellvertretende Leiterin des SPIEGEL-Hauptstadtbüros,keine Partei,1,Medien
anne-will_330-guter-nachbar-schlechter-nachbar-wie-rassistisch-ist-deutschland-833067,2016-06-05,Anne Will,Alexander Gauland,Alexander Gauland,Gast,"AfD, stellvertretender Bundessprecher",AfD,1,Politik
anne-will_330-guter-nachbar-schlechter-nachbar-wie-rassistisch-ist-deutschland-833067,2016-06-05,Anne Will,Heiko Maas,Heiko Maas,Gast,"SPD, Bundesjustizminister",SPD,1,Politik
anne-will_330-guter-nachbar-schlechter-nachbar-wie-rassistisch-ist-deutschland-833067,2016-06-05,Anne Will,Werner J. Patzelt,Werner J Patzelt,Gast,Politikwissenschaftler,keine Partei,1,Wissenschaft
anne-will_330-guter-nachbar-schlechter-nachbar-wie-rassistisch-ist-deutschland-833067,2016-06-05,Anne Will,Bilgin Ayata,Bilgin Ayata,Gast,Migrationsforscherin,keine Partei,1,Wissenschaft
anne-will_331-grossbritannien-sagt-nein-wer-sagt-jetzt-noch-ja-zu-europa-975799,2016-06-26,Anne Will,Anna Firth,Anna Firth,Gast,"Conservative Party, Mitbegründerin einer Brexit-Kampagne",keine Partei,1,Politik
anne-will_331-grossbritannien-sagt-nein-wer-sagt-jetzt-noch-ja-zu-europa-975799,2016-06-26,Anne Will,Rolf-Dieter Krause,Rolf-Dieter Krause,Gast,Leiter des ARD-Studios Brüssel,keine Partei,1,Medien
anne-will_331-grossbritannien-sagt-nein-wer-sagt-jetzt-noch-ja-zu-europa-975799,2016-06-26,Anne Will,Sir Peter Torry,Sir Peter Torry,Gast,ehemaliger Britischer Botschafter in Berlin,keine Partei,1,Politik
anne-will_331-grossbritannien-sagt-nein-wer-sagt-jetzt-noch-ja-zu-europa-975799,2016-06-26,Anne Will,Richard Sulík,Richard Sulík,Gast,"SaS, slowakischer Europa-Abgeordneter",keine Partei,1,Politik
anne-will_331-grossbritannien-sagt-nein-wer-sagt-jetzt-noch-ja-zu-europa-975799,2016-06-26,Anne Will,Ursula von der Leyen,Ursula von der Leyen,Gast,"CDU, Bundesverteidigungsministerin, stv. Parteivorsitzende",CDU,1,Politik
anne-will_332-putschversuch-in-der-tuerkei-was-macht-erdogan-jetzt-981657,2016-07-17,Anne Will,Cem Özdemir,Cem Özdemir,Gast,"Bündnis 90, Die Grünen, Bundesvorsitzender",Grüne,1,Politik
anne-will_332-putschversuch-in-der-tuerkei-was-macht-erdogan-jetzt-981657,2016-07-17,Anne Will,Norbert Röttgen,Norbert Röttgen,Gast,"CDU, Vorsitzender des Auswärtigen Ausschusses des Deutschen Bundestags",CDU,1,Politik
anne-will_332-putschversuch-in-der-tuerkei-was-macht-erdogan-jetzt-981657,2016-07-17,Anne Will,Fatih Zingal,Fatih Zingal,Gast,stv. Vorsitzender der Union Europäisch-Türkischer Demokraten,keine Partei,2,Politik
anne-will_332-putschversuch-in-der-tuerkei-was-macht-erdogan-jetzt-981657,2016-07-17,Anne Will,Seyran Ates,Seyran Ates,Gast,"Rechtsanwältin, Autorin",keine Partei,2,Interessenvertretung
anne-will_333-deutschland-wird-deutschland-bleiben-aber-auch-mit-dieser-kanzlerin-984963,2016-09-11,Anne Will,Wolfgang Merkel,Wolfgang Merkel,Gast,Politikwissenschaftler,keine Partei,1,Wissenschaft
anne-will_333-deutschland-wird-deutschland-bleiben-aber-auch-mit-dieser-kanzlerin-984963,2016-09-11,Anne Will,Jagoda Marinic,Jagoda Marinic,Gast,Schriftstellerin,keine Partei,2,Medien
anne-will_333-deutschland-wird-deutschland-bleiben-aber-auch-mit-dieser-kanzlerin-984963,2016-09-11,Anne Will,Martin Patzelt,Martin Patzelt,Gast,"CDU, Bundestagsabgeordneter",CDU,1,Politik
anne-will_333-deutschland-wird-deutschland-bleiben-aber-auch-mit-dieser-kanzlerin-984963,2016-09-11,Anne Will,Dr. Ralf Stegner,Ralf Stegner,Gast,"SPD, stellvertretender Parteivorsitzender",SPD,1,Politik
anne-will_333-deutschland-wird-deutschland-bleiben-aber-auch-mit-dieser-kanzlerin-984963,2016-09-11,Anne Will,Dr. Markus Söder,Markus Söder,Gast,"CSU, Bayerischer Finanzminister",CSU,1,Politik
anne-will_334-eskalation-in-bautzen-was-steckt-dahinter-987298,2016-09-18,Anne Will,Alexander Ahrens,Alexander Ahrens,Gast,"parteilos, Oberbürgermeister von Bautzen",keine Partei,1,Politik
anne-will_334-eskalation-in-bautzen-was-steckt-dahinter-987298,2016-09-18,Anne Will,Manuela Schwesig,Manuela Schwesig,Gast,"SPD, Bundesministerin für Familie, Senioren, Frauen und Jugend",SPD,1,Politik
